wall_time_s,wall_time_iso,target_timestamp_s,hand_side,frame_id,hand_command,reference_frame,max_iters,eps,target_x,target_y,target_z,target_qx,target_qy,target_qz,target_qw,current_q0,current_q1,current_q2,current_q3,current_q4,current_q5,current_q6,success,has_solution,position_error_m,orientation_error_rad,iterations,solve_time_ms,message,q_target0,q_target1,q_target2,q_target3,q_target4,q_target5,q_target6
1781693832.911525,2026-06-17T18:57:12.911,1781693832.849197,right,base,1,pelvis,200,0.001,-0.00768,-0.270748118,-0.05335,0.707388045,0.706824957,0.000562863772,0.000563312174,0,0,0,0,0,0,0,1,1,0,4.18621348e-16,1,0.067906,,0,0,0,0,0,0,0
1781693832.928123,2026-06-17T18:57:12.928,1781693832.865865,right,base,1,pelvis,200,0.001,-0.00768,-0.270748118,-0.05335,-0.720259085,-0.690243745,0.0676603001,0.0145775769,0,0,0,0,0,0,0,1,1,8.44474714e-05,0.134306376,2,0.069495,,-0.00390308818,0.00150126249,-0.00166995191,0.00267788009,-0.00166995191,0.0106652021,-0.00750477008
1781693832.944840,2026-06-17T18:57:12.944,1781693832.865865,right,base,1,pelvis,200,0.001,-0.00768,-0.270748118,-0.05335,-0.720259085,-0.690243745,0.0676603001,0.0145775769,0,0,0,0,0,0,0,1,1,8.44474714e-05,0.134306376,2,0.062154,,-0.00390308818,0.00150126249,-0.00166995191,0.00267788009,-0.00166995191,0.0106652021,-0.00750477008
1781693832.961595,2026-06-17T18:57:12.961,1781693832.899200,right,base,1,pelvis,200,0.001,-0.00768,-0.270748118,-0.05335,-0.7303487,-0.679241233,0.0719262072,0.00698175244,-8.10165479e-06,3.11617618e-06,-3.46632545e-06,5.55848577e-06,-3.46632545e-06,2.21378e-05,-1.55776794e-05,1,1,8.33433396e-05,0.149525592,2,0.059364,,-0.00375523286,0.00181609854,-0.00286855825,0.00257637537,-0.00286857584,0.0102621763,-0.00917399473
1781693832.978364,2026-06-17T18:57:12.978,1781693832.899200,right,base,1,pelvis,200,0.001,-0.00768,-0.270748118,-0.05335,-0.7303487,-0.679241233,0.0719262072,0.00698175244,-0.000101312405,3.89682495e-05,-4.33469184e-05,6.95096962e-05,-4.33469184e-05,0.000276836501,-0.000194801212,1,1,8.54244606e-05,0.149274023,2,0.065449,,-0.00383885613,0.00184868441,-0.00290640016,0.00263095758,-0.00290661988,0.0104975684,-0.00934003435
1781693832.995147,2026-06-17T18:57:12.995,1781693832.899200,right,base,1,pelvis,200,0.001,-0.00768,-0.270748118,-0.05335,-0.7303487,-0.679241233,0.0719262072,0.00698175244,-0.000263080352,0.00011764613,-0.000168425896,0.000180494737,-0.000168426675,0.000718911784,-0.000592331951,1,1,8.91432949e-05,0.14875569,2,0.063105,,-0.00398395118,0.00192016526,-0.00302373695,0.00272535084,-0.00302430661,0.0109055187,-0.00970833086
1781693833.011913,2026-06-17T18:57:13.011,1781693832.932782,left,base,1,pelvis,200,0.001,-0.00768,0.270851882,-0.05335,0.707388045,-0.706824957,-0.000562863772,0.000563312174,0,0,0,0,0,0,0,1,1,0,4.11478192e-16,1,0.051908,,0,0,0,0,0,0,0
1781693833.012441,2026-06-17T18:57:13.012,1781693832.899200,right,base,1,pelvis,200,0.001,-0.00768,-0.270748118,-0.05335,-0.7303487,-0.679241233,0.0719262072,0.00698175244,-0.000585792031,0.000274601025,-0.00041794657,0.000401899347,-0.000417948902,0.00160080996,-0.001385368,1,1,9.67019888e-05,0.14772193,2,0.048635,,-0.00427296861,0.00206274712,-0.00325779136,0.00291284401,-0.00325905299,0.0117197449,-0.0104430028
1781693833.028629,2026-06-17T18:57:13.028,1781693832.966067,left,base,1,pelvis,200,0.001,0.0159051,0.273757082,-0.0404035,0.686245269,-0.723759153,-0.0531213353,0.0491756358,0,0,0,0,0,0,0,1,1,0.0230898006,0.140865068,2,0.052826,,-0.0130258966,0.00116655804,-0.00215604142,0.00290682031,-0.00215604142,0.0215957453,-0.00072757821
1781693833.029063,2026-06-17T18:57:13.029,1781693832.949204,right,base,1,pelvis,200,0.001,-0.0029333,-0.263332118,-0.050764,0.737376909,0.671517531,-0.0728859527,0.00520934898,-0.000936341045,0.000444354969,-0.000686756008,0.000641583127,-0.000686816865,0.00256066979,-0.00224395239,1,1,0.00750804698,0.157218856,2,0.03988,,-0.00583778087,0.00538707029,-0.0043517689,0.00305943391,-0.00435396868,0.012640598,-0.015901876
1781693833.045392,2026-06-17T18:57:13.045,1781693832.966067,left,base,1,pelvis,200,0.001,0.0159051,0.273757082,-0.0404035,0.686245269,-0.723759153,-0.0531213353,0.0491756358,0,0,0,0,0,0,0,1,1,0.0230898006,0.140865068,2,0.072016,,-0.0130258966,0.00116655804,-0.00215604142,0.00290682031,-0.00215604142,0.0215957453,-0.00072757821
1781693833.045813,2026-06-17T18:57:13.045,1781693832.949204,right,base,1,pelvis,200,0.001,-0.0029333,-0.263332118,-0.050764,0.737376909,0.671517531,-0.0728859527,0.00520934898,-0.00134366301,0.00064192172,-0.00100061758,0.000918849445,-0.00100082502,0.00367877254,-0.00324485922,1,1,0.00750394973,0.155935978,2,0.043034,,-0.00628838705,0.00556645269,-0.00464842962,0.00344699555,-0.00465168026,0.0136025669,-0.016830707
1781693833.062179,2026-06-17T18:57:13.062,1781693832.982707,left,base,1,pelvis,200,0.001,0.0230603285,0.256509682,-0.018012,0.687580715,-0.722748856,-0.0497079558,0.0489486565,-2.74749867e-05,2.46057279e-06,-4.54764928e-06,6.13123625e-06,-4.54764928e-06,4.55510153e-05,-1.53465073e-06,1,1,0.0447166063,0.135169636,2,0.065018,,-0.0152814692,-0.00517515769,-0.00202700512,0.00299560856,-0.00202699729,0.0234065008,0.00525320389
1781693833.062764,2026-06-17T18:57:13.062,1781693832.982540,right,base,1,pelvis,200,0.001,0.0017213,-0.258957818,-0.0487685,0.738551702,0.670472486,-0.0697649512,0.0118692794,-0.0019838583,0.00131787679,-0.0014779952,0.00122377961,-0.00147848645,0.00495540093,-0.00504787437,1,1,0.012745668,0.152348065,2,0.047552,,-0.00837116238,0.00791630183,-0.0052301577,0.00400523706,-0.00523454801,0.0148650597,-0.0206357456
